0.66,0.6115077023997726,0.6261008403361344,14.7,4.786899089813232
0.62,0.601474617891463,0.6307198142414862,10.0
0.62,0.5821875641639779,0.6299592741158108,7.4
0.55,0.5690686679304421,0.6309484509919293,8.0
0.5800000000000001,0.5579830282300587,0.6343309858834941,8.0
0.5700000000000001,0.5433565704609449,0.6223561560434467,9.6
0.6000000000000002,0.5331238488180302,0.6172984357351623,8.2
0.45999999999999996,0.5210497309560556,0.6082665667613943,5.3
0.53,0.5194719445421481,0.6085483472710147,8.9
0.6700000000000002,0.5328715909870475,0.6181257905821245,10.7
0.49000000000000005,0.5242302639407566,0.6122293125597291,6.1
0.5,0.5147481817793284,0.605238285058919,6.7
0.5900000000000001,0.5311499559458384,0.6174927385814672,9.3
0.6,0.5357227851435011,0.6200711184165458,9.1
0.5,0.522522341157617,0.6106864628762614,8.2
0.5900000000000001,0.5311509160724955,0.6185764232414529,9.0
0.61,0.5518677575334069,0.6292221630720882,10.9
0.5600000000000002,0.5496926098189381,0.6259456727615695,7.2
0.56,0.546338968664151,0.6239798367576335,8.8
0.4700000000000001,0.5393789379622843,0.6194812162625793,7.1
0.4800000000000001,0.5226536047198606,0.6091022516497157,5.2
0.55,0.5181148071248011,0.6061009365889285,10.8
0.45999999999999996,0.5196051218930315,0.6048838852154346,9.6
0.56,0.5207092791724588,0.6082639430629257,8.7
0.6000000000000001,0.5311232345394634,0.6153451320424527,9.4
0.52,0.5433246428199291,0.6217005809749765,7.7
0.56,0.5387003712820108,0.6191732119912404,9.4
0.5700000000000001,0.5384826016615908,0.6210977239471724,9.8
0.53,0.5379108177404712,0.6211407797376023,7.9
0.53,0.5353941921323796,0.6156762985992564,9.2
0.5200000000000001,0.5440416184320087,0.6195619479699206,10.0
0.58,0.5472771610049043,0.6216526663305435,8.8
0.55,0.5440613423373332,0.61852389337797,8.5
0.58,0.5542515617828032,0.6250848339241803,10.6
0.53,0.5445089982562406,0.6190805559882397,6.6
0.55,0.5370508070014405,0.6162822754041694,8.3
0.5599999999999999,0.5417911827871624,0.6184278179632339,10.5
0.45,0.5297089799752412,0.6100560756513442,5.6
0.51,0.5221899730470088,0.6060694134867404,9.2
0.5700000000000001,0.5252209058695476,0.6099275810341027,7.9
0.5800000000000001,0.5330180754289205,0.6155446775279464,9.5
0.53,0.5216044279375089,0.6083481625331941,7.8
0.52,0.5331882695973008,0.6177846553648133,8.3
0.5800000000000001,0.5340458464148786,0.6172117115975813,9.1
0.42000000000000004,0.5292052376941848,0.6098439261693491,7.2
0.5599999999999999,0.5229913465563351,0.6061004822424899,8.7
0.54,0.5298612545159065,0.6108610883290427,9.6
0.4800000000000001,0.5222478691572848,0.6047944220074123,7.0
0.5399999999999999,0.5223820586276251,0.6055191058406125,9.4
0.5000000000000001,0.5336943531578736,0.6124771041357999,9.6
0.5100000000000001,0.5343252961845862,0.6123431023582554,7.7
0.4600000000000001,0.5256929385511688,0.6064085992594779,7.7
0.5700000000000001,0.5254756995463105,0.6099857093730319,6.8
0.53,0.5290294856113967,0.61062683114026,10.3
0.5800000000000001,0.5233740647588017,0.610077638050672,8.4
0.54,0.5238295098876773,0.6105162271178763,8.5
0.51,0.5255517867742487,0.6116342237759884,7.7
0.52,0.528666788621085,0.612768784128588,7.6
0.43000000000000005,0.510692988943556,0.6004173105847874,6.8
0.5199999999999999,0.5022494588209223,0.5960178676615874,6.9
0.44000000000000006,0.48722958716175374,0.58702548146466,5.0
0.39999999999999997,0.4848004824163401,0.5834838081810745,8.3
0.45999999999999996,0.4860359523003586,0.5832121956178046,8.6
0.47000000000000003,0.4900165864154733,0.5880690762116021,6.8
0.47000000000000003,0.5006526770047051,0.5912689063333187,9.0
0.4800000000000001,0.5012963218325193,0.591867330800715,5.1
0.4600000000000001,0.4988229518154446,0.5916206164310798,7.0
0.4900000000000001,0.5043195798676169,0.5942334535234084,9.9
0.5900000000000001,0.5172660742721976,0.6041907931194768,10.1
0.58,0.5232137964264917,0.6097815167443315,9.2
0.5500000000000002,0.5408620629520384,0.6203601581264502,9.2
0.57,0.5571637074611742,0.6302873147098603,10.0
0.6300000000000001,0.5601226170246971,0.6325265615510283,9.9
0.53,0.5619769606435361,0.6317016502019234,10.4
0.4800000000000001,0.5453157483705674,0.619104196060264,5.4
0.6,0.548522747250583,0.6226054589758365,10.7
0.6,0.5451311829202294,0.6226497459700607,9.1
0.55,0.5449476049260308,0.6212222204623629,10.3
0.48,0.5369004731996971,0.6172417496476302,8.6
0.4700000000000001,0.5378180736711238,0.615887646145874,6.9
0.57,0.5395076365017214,0.6159823496842988,10.5
0.4800000000000001,0.5268890808154657,0.6064569099513077,5.8
0.5399999999999999,0.5179886120310284,0.604006936470202,7.2
0.48,0.5118572346619036,0.6019064143538568,6.7
0.4700000000000001,0.5025578215809043,0.5969029870793529,4.9
0.5200000000000001,0.48771168231976975,0.5888719189082443,7.0
0.5200000000000001,0.4892780662574114,0.5913150558111202,6.8
0.41000000000000003,0.48562948550092094,0.5880921090015199,6.8
0.42000000000000004,0.4773805620832047,0.5828486654116941,4.7
