0.56,0.5545034050916405,0.5573333333333336
0.5266666666666668,0.5192144400033716,0.5264392419175029
0.49666666666666665,0.49552925233190126,0.49931518930152713
0.4866666666666666,0.4783675866595151,0.4798363118363117
0.5133333333333333,0.46781605385943076,0.4698723232102523
0.47666666666666674,0.4552314082720932,0.4571326210137967
0.4066666666666666,0.4398980713988025,0.4406295988535408
0.45666666666666667,0.4322643058212222,0.4321477640903202
0.37333333333333335,0.4176917413747494,0.41757546794339434
0.4299999999999999,0.41006329242924777,0.4099776784046649
0.4533333333333334,0.4018708317721808,0.40069074524786663
0.36333333333333334,0.38919111060038847,0.3868804384724425
0.37333333333333335,0.3808359194243364,0.3769736150683678
0.41,0.37149800052821624,0.37138326310630165
0.3433333333333332,0.35632881127446503,0.3576077446606182
0.3166666666666666,0.3460643974270049,0.3439302903622743
0.37333333333333335,0.33979070619443535,0.3399947893297218
0.33000000000000007,0.32919864894031065,0.33044844268582396
0.3733333333333334,0.3299603216150612,0.3306776720345935
0.30999999999999994,0.319982652823124,0.3206648836716802
0.3466666666666666,0.3136804456359946,0.31243680982981326
0.33,0.3071365575817394,0.31093522108594573
0.2866666666666666,0.2961854167512622,0.3038746474766464
0.3299999999999999,0.2927227007494181,0.2979627526784948
0.2766666666666667,0.29099192785112804,0.2933165578345988
0.26666666666666666,0.2814697796932865,0.2887100231990787
0.2733333333333333,0.27628463909869927,0.2808387183512622
0.29,0.27226816908476187,0.2775265873556728
0.25666666666666665,0.26214163913927047,0.269074574016503
0.2800000000000001,0.2594399156188951,0.26647466098600525
0.2666666666666666,0.25002279146201006,0.2606971523377321
0.24333333333333332,0.24667533742697664,0.2538070902499689
0.22333333333333333,0.24151534225276577,0.24872178792758498
0.2566666666666666,0.235146322695949,0.243460777163126
0.23000000000000007,0.23140258405933636,0.2397981708520439
0.2466666666666667,0.23255023963122126,0.23795292839390783
0.2133333333333333,0.22823680801236265,0.23377553873375956
0.21666666666666662,0.22400581890022064,0.22861210140480498
0.20333333333333337,0.2216359834586842,0.22461075234388572
0.18999999999999997,0.21485550220619787,0.21862244168920836
0.2366666666666666,0.21418878767957358,0.21630831702955644
0.22000000000000003,0.21270726187036268,0.2143473277310359
0.2,0.21146604238068195,0.2124432458614368
0.20333333333333328,0.20695096351344322,0.20883687232862644
0.20666666666666664,0.20386196523303113,0.20718849656460847
0.21999999999999992,0.20140469987419218,0.2055849136518801
0.19666666666666668,0.20054555802197452,0.20375944413555608
0.20333333333333328,0.19720767542526768,0.20238801080460248
0.18333333333333332,0.1928695373906776,0.20112308501833737
0.1666666666666667,0.19191528299758673,0.19943081028028556
0.16999999999999996,0.18911890556148495,0.19469769218324942
0.22,0.18754078681153197,0.1947267379778124
0.19,0.18720729080254375,0.1943228140138685
0.19333333333333327,0.18760739783963687,0.19359631088736529
0.21999999999999992,0.1885846514845872,0.19450515593574064
0.17666666666666664,0.18634117322991556,0.19157603660892014
0.20666666666666667,0.18590600083632108,0.1924347783780068
0.1966666666666666,0.1878678393047559,0.1922230718214726
0.17666666666666667,0.1917819196233871,0.19184191636745357
0.18666666666666668,0.19313806825146235,0.1929595937961755
0.19333333333333327,0.19364470479265855,0.19418105526361396
0.19,0.1909501367346188,0.19229074880549146
0.1833333333333333,0.1913334482609819,0.19155803872955304
0.18666666666666665,0.18916324119496689,0.19110284198929875
0.20666666666666667,0.1888290705806436,0.19036135083011643
0.18,0.18960821220331275,0.19033608409840294
0.17000000000000004,0.18658307945191477,0.187273926288419
0.21666666666666656,0.18741540058121417,0.1887479450750815
0.16333333333333333,0.18439232812088804,0.1878788888864851
