5246.684	82.26
103.238	69.12
301.932	75.96
103.046	68.04
103.294	69.9
103.334	69.06
102.792	69.0
102.802	69.0
202.68	150.18
2344.824	76.74
397.508	89.7
157.314	149.16
1454.962	91.38
113.092	92.52
277.116	100.86
480.09	181.62
67.842	179.58
324.792	167.46
65.964	207.48
291.054	114.84
68.134	178.14
113.508	89.88
297.216	112.5
99.646	188.58
1049.094	92.1
125.686	104.4
124.67	106.14
139.212	78.48
1432.392	92.7
114.602	93.36
115.058	92.28
503.164	118.98
293.304	198.54
61.538	225.24
61.8	224.16
187.234	149.16
549.282	239.76
54.284	191.46
54.75	187.02
77.756	222.24
42.66	303.24
54.932	185.04
78.388	221.64
46.8	308.82
41.192	324.24
40.0	326.94
79.142	221.52
56.442	314.82
40.0	321.24
40.0	321.06
40.0	320.22
54.598	189.0
115.068	92.76
139.93	77.76
783.92	70.8
6234.388	83.7
90.19	66.78
90.342	66.96
90.394	67.14
782.46	79.32
164.024	109.44
164.266	112.62
161.88	110.88
90.37	66.36
258.942	73.32
405.912	158.64
250.274	217.62
57.372	237.66
57.386	236.58
261.498	72.96
409.426	165.54
92.212	181.5
258.64	73.26
201.01	157.26
90.28	66.9
247.878	104.46
380.674	86.34
1730.376	100.02
226.1	106.86
84.464	212.16
87.614	90.0
2352.19	107.1
74.56	82.2
74.31	82.14
74.282	81.78
338.198	110.04
84.186	181.92
143.608	220.98
51.176	273.24
74.19	83.16
195.15	102.12
131.41	246.6
60.674	292.8
41.37	318.9
189.19	102.42
81.032	224.46
74.532	82.2
87.718	88.02
87.23	89.16
87.186	87.36
