24188	17514
41702	0
41702	0
41702	0
24188	17514
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
24188	17514
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
24188	17514
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
24188	17514
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
41702	0
